cell_id,city,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31
8848e96cebfffff,Phoenix,-0.010855642,0.24326661,-0.062209263,-0.08202381,0.18403745,0.0030846363,0.024049759,0.14535089,0.18786314,-0.066531904,0.04067748,0.02999282,-0.29872423,0.28853378,-0.16604449,-0.064857334,-0.041838147,-0.162235,0.021560105,0.19051054,0.009921119,-0.26266095,0.09438652,0.03363383,-0.2030267,-0.18050195,0.17336269,0.36540166,0.30682078,0.18338141,-0.28638875,-0.19199875
8848e96cedfffff,Phoenix,0.14198075,0.14882758,0.04041291,0.19679663,0.068851635,0.054874,0.03918084,0.052097537,-0.39667082,0.015256311,0.07924463,0.04322992,0.11878867,0.046011075,0.41261977,0.17281276,-0.17238018,-0.25286478,0.0012108233,0.060194258,0.09971433,0.19764501,-0.21377505,-0.03650702,-0.0037148728,0.3592852,-0.009696839,-0.29519385,-0.15293285,-0.030506011,0.29879758,-0.0010519202
8848e96d01fffff,Phoenix,-0.15766531,0.1380024,0.23137774,-0.2013366,-0.21443184,-0.15895297,0.21280402,-0.13304223,0.22243226,0.033951636,0.27343422,0.005612258,-0.09824292,0.18777537,-0.10882664,-0.15088312,0.11094903,0.08366449,-0.02795673,-0.26758134,-0.24472873,-0.042822834,0.17196015,-0.17512812,0.249499,-0.20442837,0.028262462,0.15110579,0.10499626,-0.22222194,0.102134,0.33268258
8848e96d03fffff,Phoenix,0.020216916,0.21963923,0.12565082,0.19528067,-0.2150874,-0.08973546,-0.07575816,-0.046183404,-0.057082847,-0.10492156,0.2324772,0.07736579,0.006014592,0.13270992,0.21233153,-0.14299724,-0.20899878,-0.13617551,0.020590406,-0.058921106,-0.034798678,-0.00032308736,-0.023717001,-0.2680086,0.15027776,0.35589826,-0.051859748,-0.32783997,0.006666878,-0.18976068,0.4174926,0.2612848
8848e96d05fffff,Phoenix,0.057823863,-0.03308731,-0.039092198,-0.300707,0.02491824,-0.13413315,0.23525369,0.17132124,-0.081369,0.15028208,-0.123265795,0.24031167,0.2594774,-0.1049569,0.11355777,0.11190961,0.079410054,-0.029000346,-0.061737515,0.15354069,-0.059767272,-0.19332445,-0.23992117,-0.07968517,-0.15725665,-0.23501615,0.29372492,0.3399147,-0.35992128,-0.03408082,-0.19025777,-0.07946374
8848e96d07fffff,Phoenix,-0.16658485,0.20161785,0.1272396,-0.033755064,-0.16182224,-0.030572731,0.18875471,-0.21244326,0.19036916,-0.04752227,0.25067386,-0.040803127,-0.13771619,0.27503997,-0.10762047,-0.08552022,0.02451073,0.0396282,0.037947677,-0.35273784,-0.18866737,0.08391084,0.17022656,-0.24838953,0.2751419,-0.03863625,-0.01174953,-0.044167783,0.2150307,-0.3384117,0.18479982,0.2331024
8848e96d09fffff,Phoenix,0.049050383,0.27669463,-0.06879936,-0.014934923,0.20169699,-0.021342449,0.007869814,0.105801575,0.18763518,-0.012777138,0.06770333,-0.023004657,-0.24285622,0.3161977,-0.09346323,-0.050955623,-0.05198952,-0.18486272,0.006094058,0.23030956,0.078402735,-0.18086252,0.16473112,0.07506845,-0.22347341,-0.1703139,0.12570734,0.28473383,0.34188733,0.20660786,-0.33535102,-0.20848474
8848e96d0bfffff,Phoenix,0.11406897,0.22372016,-0.09766956,-0.0796319,0.23115931,-0.013893886,-0.039156705,0.06207617,0.29243088,-0.01119652,0.020779796,-0.037496712,-0.32570648,0.2768938,-0.1463978,-0.11822986,0.01968982,-0.1609181,-0.023948537,0.22550681,0.0858905,-0.22699933,0.25210524,0.09572797,-0.25763392,-0.13987194,0.1025308,0.28117195,0.2268892,0.10529867,-0.29163742,-0.15470466
8848e96d0dfffff,Phoenix,0.016584853,-0.08419245,0.007960166,-0.34062487,0.0062888875,-0.13823926,0.22849958,0.15744095,-0.028027996,0.16101135,-0.07304592,0.22120605,0.18650912,-0.0911387,0.03540205,0.04718845,0.13733317,0.016820788,-0.06495185,0.10636081,-0.12389665,-0.26791182,-0.16282922,-0.054280356,-0.11420072,-0.27328566,0.286032,0.41162556,-0.33888754,-0.009084752,-0.21827735,-0.0061569205
8848e96d11fffff,Phoenix,0.10645588,0.25685838,-0.037853118,-0.036318842,0.15067156,-0.06835292,-0.0036782196,0.11605375,0.2868403,-0.032047104,0.003908678,-0.02399395,-0.33453226,0.26453507,-0.2042965,-0.07019747,-0.02137325,-0.06927073,-0.03577383,0.22917773,0.07531978,-0.2123463,0.19664405,0.0039220983,-0.29653797,-0.17714897,0.1694515,0.25541985,0.333064,0.1497183,-0.24327767,-0.11102122
8848e96d13fffff,Phoenix,-0.20548512,-0.060515445,0.2613879,-0.2971095,-0.20068465,-0.18453108,0.15947393,-0.13250306,0.07819206,0.09331678,0.25580972,-0.008339423,-0.1263125,0.091872245,-0.113744594,-0.115749136,0.18532817,0.058833424,-0.022927705,-0.24886993,-0.25353378,-0.16643682,0.06209825,0.020680116,0.20377886,-0.22511953,-0.025936302,0.29323143,0.08451581,-0.0898473,0.030141039,0.3970132
8848e96d15fffff,Phoenix,0.09748182,0.15428862,-0.13601927,-0.08852907,0.14491834,-0.042909738,-0.120476685,0.042266972,0.38328472,-0.04980775,-0.027217254,-0.026140936,-0.31959245,0.23190685,-0.24595214,-0.1729412,0.10155041,-0.044352885,-0.0060572927,0.20199089,0.038752418,-0.24783997,0.2590856,0.029164622,-0.23717383,-0.14004083,0.09995761,0.2680934,0.26923847,0.059444115,-0.24408668,-0.16348673
8848e96d17fffff,Phoenix,0.04201819,0.2628906,-0.042104047,-0.114794396,0.2579751,0.029909305,0.08116144,0.1221172,0.1295779,-0.11167808,0.10277665,-0.014378969,-0.2519483,0.33346093,-0.09045498,-0.08608623,0.051262066,-0.21240379,0.040197417,0.18706425,0.013884432,-0.26243523,0.09484776,0.08302374,-0.16221136,-0.20264304,0.13594477,0.32254675,0.2642637,0.17199644,-0.32294965,-0.1789213
8848e96d19fffff,Phoenix,0.05365789,0.25993943,-0.007227876,-0.07493544,0.21335058,-0.04775443,0.010290978,0.11473449,0.227762,-0.06261377,0.06385626,0.005631608,-0.35889292,0.30672908,-0.13562898,-0.08305812,0.0012619126,-0.14651805,0.01066858,0.1820961,0.022809636,-0.23476475,0.13562171,0.048421957,-0.28046888,-0.15006113,0.12737174,0.2897682,0.33107674,0.120030925,-0.29135054,-0.11550089
8848e96d1bfffff,Phoenix,0.11048892,-0.052639462,-0.0785959,0.056187388,0.03011571,-0.010545511,0.025353612,0.02070951,-0.35800865,0.09539546,-0.0863866,0.19635625,0.32635027,-0.06822777,0.42143095,0.19482298,-0.054254543,-0.13144273,0.023636851,0.06675995,0.03399308,0.18655585,-0.24171473,-0.031852607,-0.019630363,0.251724,0.07348139,-0.1670032,-0.43287212,-0.12925783,0.1924718,-0.06915117
8848e96d1dfffff,Phoenix,0.120143086,0.10958352,0.019276436,0.12724714,0.00080947875,-0.002812374,0.085745566,0.0059984764,-0.33647954,0.018973669,0.013726074,0.099696144,0.206756,-0.017402483,0.43188605,0.118418805,-0.1337742,-0.21769206,-0.0043835845,-0.00044472632,0.034799866,0.1787577,-0.22708699,-0.09316934,-0.018822357,0.35420924,0.0040594717,-0.31993255,-0.28057384,-0.16516502,0.29105583,0.0683055
8848e96d21fffff,Phoenix,0.018014163,0.26582745,-0.023169965,-0.051988047,0.18913119,0.040806785,-0.032693665,0.13518359,0.12251429,-0.12844566,0.10273891,-0.017248465,-0.31086802,0.33860824,-0.13979985,-0.06320818,-0.01712134,-0.14947985,0.104735054,0.17146981,0.012601568,-0.22983709,0.07266844,0.043633193,-0.1654557,-0.13540155,0.08332995,0.27480495,0.41392025,0.2325814,-0.26409557,-0.21278912
8848e96d23fffff,Phoenix,-0.024473486,0.19109295,-0.04912479,-0.12853558,0.19310506,-0.0059679723,0.009901383,0.15778133,0.23069766,-0.10438439,0.030830443,0.022008993,-0.2745033,0.24509004,-0.20446575,-0.110515356,0.044061814,-0.12591757,0.015308478,0.17661704,-0.015115675,-0.27138874,0.083422445,0.0136965485,-0.19840108,-0.20323047,0.16441405,0.37240484,0.28304562,0.16002443,-0.3230601,-0.19978228
8848e96d25fffff,Phoenix,0.03310809,0.27008927,-0.029308071,-0.0150961615,0.14653921,0.028780399,-0.05583788,0.10965889,0.15780702,-0.14531617,0.123101294,-0.043362588,-0.34583145,0.35155258,-0.16909246,-0.11149903,-0.030956686,-0.14725775,0.076610036,0.16603245,0.008585728,-0.2534845,0.122408874,0.024612678,-0.12719388,-0.10423279,0.09475649,0.24813692,0.4480732,0.20581609,-0.18546005,-0.17041469
8848e96d27fffff,Phoenix,0.0621731,0.2105149,0.042669814,0.20103647,-0.155933,-0.0040028375,-0.088074155,0.026004102,-0.24349284,-0.042040277,0.10870241,0.11441056,0.099937364,0.17377941,0.27679902,0.021513505,-0.20581968,-0.15353765,0.08205917,-0.07036593,-0.083545476,0.1355144,-0.17190802,-0.2027228,0.21898854,0.36758804,-0.073568285,-0.26874676,-0.10471659,-0.077472426,0.46417344,0.0826782
8848e96d29fffff,Phoenix,-0.069948666,0.26254955,0.07989911,-0.10429749,0.18803783,-0.05138918,0.067340136,0.2140424,0.17059581,-0.117078304,0.057905596,0.07206602,-0.2907988,0.24182408,-0.15353401,-0.029122435,0.00033348025,-0.114360355,0.0040153405,0.1007307,-0.048908982,-0.22221392,-0.012269806,-0.061740484,-0.24650519,-0.16416943,0.14918496,0.35655117,0.3819085,0.12674563,-0.32755852,-0.12827866
8848e96d2bfffff,Phoenix,-0.00057794433,0.23476794,0.027227037,-0.104041554,0.24320322,0.0013296718,0.0857047,0.14000507,0.12458838,-0.12533045,0.10732192,0.016465496,-0.28355125,0.29105914,-0.09918421,-0.064509295,0.02915393,-0.18828733,0.031202774,0.13469611,0.010133391,-0.24516235,0.0738329,0.05017756,-0.19352493,-0.19781576,0.16578066,0.33673048,0.34108233,0.1739966,-0.3410165,-0.14537472
8848e96d2dfffff,Phoenix,0.014962204,0.25989094,0.027440155,-0.09520476,0.20805694,-0.052566923,0.026917543,0.14800534,0.21517721,-0.10552335,0.06242324,0.02345439,-0.34761664,0.29108876,-0.14954543,-0.074404,0.028151484,-0.13756363,0.013678406,0.1498306,-0.01170813,-0.23383553,0.07756981,0.0053371964,-0.26921093,-0.15859038,0.13208789,0.3086847,0.36086133,0.11918975,-0.2961827,-0.112505786
8848e96d31fffff,Phoenix,0.03790697,0.2317327,0.14091097,0.20261684,-0.24833739,-0.15020773,-0.20505022,-0.046855416,0.042372953,-0.100273505,0.24410829,0.052384507,-0.059497748,0.16956013,0.13685036,-0.17438687,-0.18201165,-0.10427424,-0.011064498,0.04954246,-0.005680265,-0.03053461,0.039408907,-0.2304815,0.1655847,0.3024427,-0.05107962,-0.26846454,0.057608686,-0.12388385,0.44318298,0.298327
8848e96d33fffff,Phoenix,-0.12869918,0.124459945,-0.16225138,0.08504964,0.0645032,0.1386892,0.07749264,-0.2878942,0.1289012,-0.10127387,-0.04454498,-0.01037603,-0.27337557,0.2180003,-0.12000392,0.03889052,-0.06441817,-0.10135037,0.05121537,-0.28623426,-0.037428983,0.10754697,-0.0044670454,-0.26875338,0.08009181,0.21691953,0.045655165,-0.2167082,0.055635378,-0.56267446,0.20512827,0.080541655
8848e96d35fffff,Phoenix,0.094611086,0.25406623,-0.14184885,-0.090606675,0.20390683,-0.0021000698,-0.041540183,0.19660158,0.24898899,0.008777256,-0.067387484,-0.009507839,-0.2612995,0.21654081,-0.1916214,-0.04657239,-0.0032011003,-0.14478959,-0.066586085,0.2926431,0.10102164,-0.24131872,0.11552539,0.036638014,-0.23711945,-0.12709416,0.1717579,0.33223724,0.1946213,0.22147447,-0.23203449,-0.21964361
8848e96d37fffff,Phoenix,0.19223775,-0.01839629,-0.24815592,0.030199407,0.3169311,0.13529927,-0.056868576,0.25219384,-0.025483137,-0.14678223,-0.24900535,0.17568365,0.12584217,-0.03151678,0.06342564,0.09282627,-0.035276446,-0.09110058,0.09190022,0.17864609,0.08754466,0.051557705,-0.22466964,-0.09110738,-0.18595128,0.17566253,0.07411537,-0.18165816,-0.07150888,0.05364385,-0.18274607,-0.5529699
8848e96d39fffff,Phoenix,-0.016851913,-0.1512504,0.039657988,-0.364402,-0.0029434476,-0.1737102,0.23984538,0.10149999,-0.007430182,0.1871605,-0.017043931,0.1802724,0.18948574,-0.109241895,0.015832877,0.024460712,0.15593809,0.015991716,-0.09515569,0.074817196,-0.08367054,-0.26774895,-0.09159744,0.0078079873,-0.09182479,-0.3081083,0.25910556,0.42757788,-0.27626228,0.012244894,-0.2634621,0.048323788
8848e96d3bfffff,Phoenix,0.021536337,0.32138073,-0.038553424,-0.018712234,0.21258064,0.03768539,0.022988362,0.16846314,0.096498236,-0.07044796,0.09947533,-0.0033757885,-0.30219686,0.31536096,-0.08828024,-0.033424877,-0.082545534,-0.22520548,0.008999662,0.2365486,0.06993718,-0.2498659,0.07086704,0.035573855,-0.16142908,-0.10947637,0.15934473,0.3188607,0.32462075,0.23091048,-0.22889233,-0.17790689
8848e96d3dfffff,Phoenix,0.120526865,0.14080445,-0.067683056,0.08178029,-0.052506234,-0.0007360533,0.06664624,0.061271936,-0.30378166,0.05238106,-0.055245627,0.22677802,0.2808693,0.06235474,0.3823746,0.15936731,-0.12509131,-0.16202459,0.04963717,0.001063139,-0.04852886,0.17498654,-0.2557711,-0.1866736,0.041358814,0.29388744,0.049445674,-0.17805757,-0.3287459,-0.17013231,0.3167598,-0.048395034
8848e96d41fffff,Phoenix,0.008188502,0.3056869,-0.019977082,-0.0038059447,0.18389852,0.019593583,0.05878768,0.111062296,0.13159621,0.005777103,0.081767455,-0.041109417,-0.26431227,0.26606977,-0.08755139,-0.0066467966,-0.1232537,-0.18199885,0.025198285,0.19885422,0.10499787,-0.16954876,0.17220454,0.0638898,-0.2384229,-0.17165346,0.1428452,0.30021444,0.37799382,0.18877578,-0.3384445,-0.17345399
8848e96d43fffff,Phoenix,0.065790735,0.19584805,-0.19148484,-0.026415788,0.16315433,0.024190065,-0.014972354,0.0686913,0.22119391,0.03715697,-0.014437636,-0.06882631,-0.18108816,0.25236392,-0.17177485,-0.055792004,-0.02005958,-0.124485776,-0.012259387,0.25828475,0.12035556,-0.20241417,0.233412,0.11704459,-0.16721076,-0.22965854,0.15063184,0.3174304,0.27267832,0.24178666,-0.30911958,-0.25402623
8848e96d45fffff,Phoenix,-0.14848809,0.10846695,0.18893759,-0.21795647,-0.22077976,-0.16832975,0.1429081,-0.1968905,0.29953223,0.13216431,0.2313414,-0.10674334,-0.1747942,0.13946308,-0.17965728,-0.15707497,0.07133676,0.07948883,-0.078862555,-0.19861102,-0.16610363,-0.040104344,0.25948402,-0.0278066,0.21098025,-0.24357861,-0.023879832,0.15433735,0.09854771,-0.17063318,0.093906574,0.37068582
8848e96d47fffff,Phoenix,0.17573863,0.14019568,-0.0137754725,0.09459353,0.014808016,0.020714602,0.06355864,0.04320416,-0.3620839,0.103192165,-0.020877443,0.13969287,0.1462281,0.02989631,0.4293744,0.18479925,-0.15363643,-0.21184586,0.039275844,0.088201985,0.021395944,0.13277562,-0.22352704,-0.04676535,-0.09166792,0.32835332,0.042698942,-0.22284013,-0.32434136,-0.13759734,0.29928997,0.042751927
8848e96d49fffff,Phoenix,0.12831381,0.19397879,-0.14800926,-0.07391738,0.22439802,-0.018080216,-0.06836193,0.07464695,0.30053326,-0.06885524,-0.0066107623,-0.013179443,-0.23803702,0.27890348,-0.13277659,-0.150647,0.07934228,-0.16515124,-0.0035194962,0.24354272,0.069791466,-0.24859919,0.19018362,0.07055405,-0.20528968,-0.1651019,0.11461635,0.2865761,0.21617837,0.13718212,-0.3149324,-0.23967342
8848e96d4bfffff,Phoenix,0.11178763,0.20666505,-0.12632582,-0.12073574,0.24718839,-0.025953082,-0.044535965,0.09381333,0.296108,-0.021565225,0.0024058952,-0.017153736,-0.28131697,0.27312002,-0.13960151,-0.13754363,0.06993876,-0.19071642,-0.044014443,0.24483961,0.06526545,-0.2566761,0.19504984,0.09128022,-0.22550271,-0.14490859,0.12241859,0.3187268,0.16018634,0.11267996,-0.28935578,-0.17589492
8848e96d4dfffff,Phoenix,0.028692756,0.19013205,-0.07277147,-0.08355121,0.25611117,0.03999635,0.00088092964,0.10666724,0.16485396,-0.12301845,0.048319157,0.093320586,-0.23984778,0.27223366,-0.057263654,-0.14216256,0.059035573,-0.21614562,0.05649556,0.21249294,0.023267081,-0.31065375,0.09040817,0.015631758,-0.16736546,-0.14490126,0.20460527,0.38402098,0.18051195,0.10417883,-0.35257813,-0.23149727
8848e96d51fffff,Phoenix,-0.007581994,0.29462734,0.008770032,-0.01128782,0.1952645,-0.035430465,0.029041644,0.1427198,0.19090119,-0.03543852,0.08072859,-0.038902704,-0.32347524,0.30076316,-0.15090853,-0.02298851,-0.08226637,-0.13510418,-0.004984592,0.17788918,0.04529019,-0.17039466,0.12084072,0.028486254,-0.23200625,-0.16940066,0.12682556,0.28671128,0.39073446,0.19532031,-0.30612835,-0.14025511
8848e96d53fffff,Phoenix,0.07630855,0.27157432,0.005059101,-0.066520825,0.24798732,-0.03783986,0.0112817725,0.121245936,0.19450657,-0.035720494,0.07275263,0.0016760428,-0.36173394,0.30728838,-0.084237844,-0.05907302,-0.007877075,-0.19571128,-0.0043026204,0.19993429,0.04634063,-0.21597305,0.14723949,0.071660176,-0.28932738,-0.12242849,0.14035371,0.29425982,0.29438162,0.1274214,-0.29076922,-0.10749153
8848e96d55fffff,Phoenix,-0.0069090645,-0.08781833,0.008353164,-0.3769358,-0.002469923,-0.11584883,0.28912282,0.13139796,-0.08293173,0.19315623,-0.036052424,0.20369382,0.23895554,-0.087423585,0.063010685,0.09853803,0.14948457,-0.034720182,-0.05889813,0.0047413507,-0.10338537,-0.22845817,-0.12947114,0.0134481285,-0.07410331,-0.28980762,0.24311255,0.4387555,-0.21857658,0.0473898,-0.26905826,-0.0057400023
8848e96d57fffff,Phoenix,0.044009607,0.21765491,0.12804693,0.19027284,-0.20007798,-0.11298555,-0.074486986,-0.034125164,-0.037986107,-0.07495463,0.22870642,0.09244011,-0.0020052223,0.15348157,0.22878075,-0.15225899,-0.19795403,-0.12805864,0.016185896,-0.027374228,-0.05512458,0.0040825023,0.0067155007,-0.266236,0.12960027,0.35555884,-0.023631336,-0.3180163,-0.04962933,-0.2062249,0.4165631,0.2785266
8848e96d59fffff,Phoenix,0.07447236,0.29780486,0.008093293,-0.027011503,0.23182523,-0.0438579,0.023808852,0.1399321,0.1875577,-0.02957535,0.077073805,-0.01839272,-0.34886912,0.30440426,-0.0992734,-0.03470598,-0.045622166,-0.1723908,-0.024031505,0.22505997,0.07159431,-0.19224758,0.14281309,0.055037986,-0.28511727,-0.13067977,0.14190075,0.266598,0.33173913,0.16580091,-0.2718797,-0.10870281
8848e96d5bfffff,Phoenix,0.014734963,0.28250307,0.034423213,-0.059536334,0.24584013,-0.033800926,0.02138348,0.15050833,0.17615654,-0.06163152,0.09123387,-0.0012323817,-0.3411208,0.2979496,-0.09360773,-0.041182216,-0.018004559,-0.19043,0.0073506176,0.16443397,0.024521075,-0.18766458,0.0959392,0.04483581,-0.27293205,-0.123894356,0.11197166,0.2979084,0.35823527,0.14106408,-0.32287243,-0.13222654
8848e96d5dfffff,Phoenix,0.115064576,0.23848616,-0.10148282,-0.0493305,0.21413684,-0.021108449,-0.046819493,0.08440784,0.2787617,0.013430164,0.00889469,-0.037632953,-0.32878748,0.26496604,-0.15306465,-0.08307034,-0.00014372428,-0.13907419,-0.045706246,0.2592885,0.10468151,-0.22283089,0.24387498,0.09507816,-0.2616657,-0.13567376,0.1328164,0.28471553,0.24330053,0.1450524,-0.2608945,-0.14780155
8848e96d61fffff,Phoenix,0.10118975,0.22063981,-0.07442699,-0.05483393,0.12930366,-0.060532786,-0.0639823,0.10934105,0.33895123,-0.021720022,-0.040656473,-0.023023449,-0.32844546,0.22187805,-0.24767134,-0.09342218,0.0019446372,-0.041439116,-0.036152292,0.22870292,0.07861207,-0.21627204,0.22335999,-0.011124062,-0.2926333,-0.15834567,0.15396598,0.26667163,0.30729076,0.13245332,-0.2398388,-0.13439107
8848e96d63fffff,Phoenix,-0.0001568849,0.19468516,0.09626693,0.18176776,-0.18273894,0.0054885126,-0.071624205,-0.033619154,-0.23116806,-0.050594985,0.15467733,0.03911586,0.026110439,0.11214156,0.25937712,0.005943746,-0.20816845,-0.12899451,0.09809536,-0.101346016,-0.09978152,0.11295856,-0.17669372,-0.16512094,0.120619036,0.39912304,-0.13510951,-0.35239896,-0.036661122,-0.16912724,0.43339854,0.15147567
8848e96d65fffff,Phoenix,-0.060836136,0.2525743,0.03520413,-0.08138471,0.16933398,-0.053208165,0.04998274,0.15644267,0.20336324,-0.107683316,0.0658615,0.013104812,-0.31492504,0.27729228,-0.18998635,-0.050911352,-0.0049282117,-0.09479837,0.024368487,0.11280856,-0.02662448,-0.21849082,0.053385045,-0.03489489,-0.2252858,-0.19671974,0.15038237,0.32740793,0.40625766,0.13982563,-0.31608433,-0.12382728
8848e96d67fffff,Phoenix,0.14548965,0.25747007,-0.13431974,-0.02218112,0.16461712,-0.030406827,-0.04922114,0.113636844,0.2672952,0.05615646,-0.03314629,-0.019177923,-0.29785842,0.25691035,-0.1670754,-0.048781566,-0.06177421,-0.106682375,-0.042555034,0.2978724,0.12591033,-0.22262652,0.23060182,0.053270064,-0.28012568,-0.13280328,0.17278633,0.27878577,0.22524564,0.17548689,-0.22535399,-0.16247872
8848e96d69fffff,Phoenix,0.029216547,0.28820062,0.021079944,-0.025269931,0.22027707,-0.036973603,0.02986318,0.15255657,0.18480827,-0.040437106,0.072535664,-0.032289844,-0.33954254,0.27608657,-0.13390131,-0.020506693,-0.057632457,-0.14858752,-0.023215193,0.20295152,0.073443145,-0.17603223,0.1258272,0.038547713,-0.2770729,-0.14651509,0.1363672,0.27119607,0.37857285,0.18318628,-0.29330027,-0.12200993
8848e96d6bfffff,Phoenix,-0.14695492,0.113297105,-0.08365378,0.029326797,0.0644413,0.097743526,0.12062694,-0.33000743,0.18750797,-0.030218657,0.0013870178,-0.0787805,-0.33333105,0.19750418,-0.15511592,-0.0032078892,-0.052074198,-0.10110652,-0.0022112937,-0.3109117,-0.03928935,0.11198672,0.06429514,-0.21425119,0.08793209,0.13853724,0.036988128,-0.1590493,0.054650895,-0.56315666,0.165128,0.17135409
8848e96d6dfffff,Phoenix,-0.006837288,0.12759514,0.12301564,0.17625047,-0.1949362,-0.043289877,-0.07552277,-0.07644324,-0.15991782,-0.117805846,0.20486446,0.023646694,0.030352697,0.0965764,0.2291188,-0.10248416,-0.14334491,-0.113343194,0.08090312,-0.120507255,-0.076132946,0.06361254,-0.11686506,-0.1881475,0.16905706,0.3827771,-0.12654144,-0.38986874,-0.012179473,-0.18611033,0.42598665,0.24105294
8848e96d81fffff,Phoenix,0.022952903,-0.048715774,-0.0022188276,-0.39001802,0.009821921,-0.102154896,0.26304775,0.09050483,-0.086390935,0.28658712,-0.047597714,0.16703278,0.16282092,-0.0747185,0.07578767,0.11698358,0.10380291,-0.10201105,-0.07789778,0.037760146,-0.07037466,-0.23565836,-0.07271487,0.11158781,-0.11422035,-0.2701001,0.22421901,0.46578893,-0.2313319,0.060777612,-0.25652996,0.051269207
8848e96d83fffff,Phoenix,-0.13357867,0.14088596,-0.109262444,0.059833266,0.084905826,0.14466272,0.15899049,-0.27050135,0.079936855,-0.097219825,-0.021941004,0.032909375,-0.23483053,0.20669444,-0.068130374,0.04107117,-0.07486107,-0.119918,0.068360955,-0.30745587,-0.04233634,0.115676865,-0.031074133,-0.32062867,0.072298355,0.18213835,0.10065025,-0.17175967,0.04141139,-0.5962456,0.14577673,0.06296949
8848e96d85fffff,Phoenix,-0.094638765,0.052711774,-0.19404732,0.043777578,0.15407178,0.15210404,0.099890165,-0.29289132,0.05361004,-0.04984622,-0.15571423,0.061679102,-0.2561695,0.13393146,-0.047269218,0.09424694,-0.10210688,-0.17372414,0.030415671,-0.22133286,0.053413384,0.11099451,-0.07211749,-0.22930586,-0.044586685,0.25495023,0.120170064,-0.1976745,-0.059387747,-0.6084348,0.13788655,0.035489377
8848e96d87fffff,Phoenix,0.04850346,0.18819283,-0.14059982,-0.08961833,0.18288517,-0.012297956,-0.048854783,0.16307554,0.23095399,0.00076764595,-0.054808203,-0.004472146,-0.2330585,0.2399563,-0.20855272,-0.036305897,0.027720377,-0.1135305,-0.022463862,0.26813453,0.055476405,-0.22413205,0.11749652,0.05186133,-0.22708139,-0.18276577,0.18247025,0.34353533,0.27132183,0.24201381,-0.28068128,-0.2359343
8848e96d89fffff,Phoenix,0.13997008,0.05207758,-0.02942136,-0.012834875,0.052117728,0.04579914,0.100045905,0.07976104,-0.4175605,0.0765088,-0.085597515,0.20861095,0.19057143,-0.018462986,0.40467837,0.21357748,-0.053268205,-0.17408426,0.081335016,0.03566857,-0.05458555,0.09359707,-0.33858004,-0.042028163,-0.10038414,0.25446063,0.08115626,-0.12033557,-0.38383114,-0.13533995,0.21673857,-0.026471522
8848e96d8bfffff,Phoenix,-0.14912426,0.14642596,0.26411667,0.17436662,-0.23691368,-0.12525903,-0.187675,0.018808585,0.071366884,-0.28814468,0.2550707,0.027661564,-0.13358396,0.1119227,-0.063943766,-0.21573435,-0.1041649,0.019741213,0.033027455,-0.085908346,-0.10867357,-0.062199026,-0.05228685,-0.2938713,0.15147108,0.23242484,-0.08300955,-0.21073416,0.284479,-0.12935556,0.3138778,0.2547341
8848e96d8dfffff,Phoenix,0.0135564795,0.19996072,-0.1196854,-0.04857039,0.15506639,0.028811114,-0.027789231,0.16246605,0.17879523,-0.0056646564,-0.044185255,-0.021097964,-0.21089752,0.22033009,-0.21136755,0.012725106,-0.0034141135,-0.06686223,0.023958348,0.21675703,0.06416038,-0.18601975,0.09699442,0.0508229,-0.20923918,-0.20682175,0.1552993,0.33350417,0.37507737,0.28441933,-0.30545267,-0.28163478
8848e96d91fffff,Phoenix,0.13898355,0.15365851,0.03425685,0.19084066,-0.045841362,0.018356122,-0.041462522,-0.017420402,-0.31085798,0.04656648,0.10420678,0.07452084,0.044456013,0.10882813,0.37725514,0.07513756,-0.185961,-0.19408555,0.061011277,0.033147275,-0.0040658056,0.11562344,-0.15823182,-0.08376869,0.03149732,0.4134163,-0.06263127,-0.31859985,-0.22099106,-0.12639359,0.39877543,0.11974094
8848e96d93fffff,Phoenix,0.0051395325,0.270544,-0.060167633,-0.11705447,0.23342262,0.026847128,0.022687137,0.1594627,0.20235647,-0.058073234,-0.0028228,-0.016926657,-0.25379103,0.22855619,-0.16144462,-0.032855187,0.013941638,-0.1748013,-0.009844628,0.21217279,0.07487888,-0.21516384,0.112844765,0.037629277,-0.23314567,-0.18150188,0.13202861,0.35499465,0.28172088,0.17374012,-0.33864555,-0.2073621
8848e96d95fffff,Phoenix,0.09235057,0.20634477,0.031843245,0.12279588,-0.07426772,-0.03485595,0.084048726,0.084777035,-0.25801575,0.0018594147,0.010187196,0.16734482,0.1642236,0.044346258,0.3565951,0.09639949,-0.2400601,-0.17733206,0.012429605,0.017439991,-0.022273507,0.16343394,-0.26169473,-0.19641124,-0.013276641,0.32435125,0.03372599,-0.26916698,-0.22762556,-0.21003431,0.38989508,0.032080006
